Obesity; Total (Total); Adults Aged 20+ Years; Age-Adjusted Percentage; U.S. Counties; 2009
Data downloaded on 12-November-2020
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Colleton County,South Carolina,45029,34.1,30.5,37.7
Darlington County,South Carolina,45031,35.7,31.1,40.4
Dillon County,South Carolina,45033,38.7,33,44.5
Dorchester County,South Carolina,45035,29.6,25.6,33.6
Edgefield County,South Carolina,45037,35.6,31.5,39.7
Fairfield County,South Carolina,45039,39.1,33.7,44.5
Florence County,South Carolina,45041,34.5,31.1,38.3
Georgetown County,South Carolina,45043,35.9,32.9,39
Greenville County,South Carolina,45045,28,25.7,30.5
Greenwood County,South Carolina,45047,34.7,30.8,38.4
Hampton County,South Carolina,45049,41.1,36.6,45.7
Horry County,South Carolina,45051,29.1,26.8,31.4
Jasper County,South Carolina,45053,39.7,35.3,44.3
Kershaw County,South Carolina,45055,31.6,27,36.6
Lancaster County,South Carolina,45057,32.5,27,38.3
Laurens County,South Carolina,45059,37.2,33.5,41.1
Lee County,South Carolina,45061,38.2,32.8,43.7
Lexington County,South Carolina,45063,31.2,27.6,34.9
Marion County,South Carolina,45067,38.4,34,42.9
Marlboro County,South Carolina,45069,42.7,38,47.7
Mccormick County,South Carolina,45065,35.2,30.6,40.1
Newberry County,South Carolina,45071,36.8,30.5,43.2
Oconee County,South Carolina,45073,31.1,26.8,35.7
Orangeburg County,South Carolina,45075,41,38.2,43.8
Pickens County,South Carolina,45077,28.3,23.6,33.5
Richland County,South Carolina,45079,30.6,28.6,32.7
Saluda County,South Carolina,45081,33.2,27.6,39.2
Spartanburg County,South Carolina,45083,30,27.3,32.8
Sumter County,South Carolina,45085,36.7,33.2,40.4
Union County,South Carolina,45087,35.8,31.4,40.6
Williamsburg County,South Carolina,45089,41.9,38.1,46
York County,South Carolina,45091,29.4,25.5,33.6
Aurora County,South Dakota,46003,29.6,24,35.6
Beadle County,South Dakota,46005,32.9,28.3,37.5
Bennett County,South Dakota,46007,36.9,31.4,42.5
Bon Homme County,South Dakota,46009,30.4,24.6,36.5
Brookings County,South Dakota,46011,27,23.7,30.5
Brown County,South Dakota,46013,31.9,28.6,35.1
Brule County,South Dakota,46015,34.6,29.7,39.9
Buffalo County,South Dakota,46017,41.2,35.3,47.2
Butte County,South Dakota,46019,31,26.3,36
Campbell County,South Dakota,46021,29.4,23.6,36
Charles Mix County,South Dakota,46023,35.6,31.2,40.2
Clark County,South Dakota,46025,32.7,26.5,39.5
Clay County,South Dakota,46027,32.5,26.9,38.5
Codington County,South Dakota,46029,30,26.7,33.6
Corson County,South Dakota,46031,41.7,37.1,46.5
Custer County,South Dakota,46033,25.9,21.6,30.5
Davison County,South Dakota,46035,28,23.5,32.9
Day County,South Dakota,46037,31.9,26.6,37.6
Deuel County,South Dakota,46039,33.1,27.3,39.4
Dewey County,South Dakota,46041,42.3,38.6,46.4
Douglas County,South Dakota,46043,31.8,26.5,37.5
Edmunds County,South Dakota,46045,39.2,32.4,46.4
Fall River County,South Dakota,46047,32.3,27.2,37.3
Faulk County,South Dakota,46049,28.8,22.7,35.6
Grant County,South Dakota,46051,32.2,27,38
Gregory County,South Dakota,46053,30.6,25.8,35.7
Haakon County,South Dakota,46055,30,24.4,36.4
Hamlin County,South Dakota,46057,30.1,24.6,35.8
Hand County,South Dakota,46059,31.3,26.1,36.9
Hanson County,South Dakota,46061,29.1,22.4,36.8
Harding County,South Dakota,46063,30.6,23.7,38
Hughes County,South Dakota,46065,29.6,26.7,32.8
Hutchinson County,South Dakota,46067,31.8,25.9,38
Hyde County,South Dakota,46069,37.2,30.4,44
Jackson County,South Dakota,46071,34.1,28.8,39.6
Jerauld County,South Dakota,46073,28.9,23.2,35.1
Jones County,South Dakota,46075,31.9,25.4,39.2
Kingsbury County,South Dakota,46077,27.1,22,33
Lake County,South Dakota,46079,32.3,26.4,38.5
Lawrence County,South Dakota,46081,22.8,19.5,26.4
Lincoln County,South Dakota,46083,26.3,22.7,30
Lyman County,South Dakota,46085,36.7,31,43
Marshall County,South Dakota,46091,28.6,22.7,35.1
Mccook County,South Dakota,46087,26.6,21.2,33.1
Mcpherson County,South Dakota,46089,29.2,22.8,36.5
Meade County,South Dakota,46093,25.9,22.6,29.6
Mellette County,South Dakota,46095,36.7,31.3,42.2
Miner County,South Dakota,46097,30.8,24.1,38.1
Minnehaha County,South Dakota,46099,29.1,26.8,31.5
Moody County,South Dakota,46101,32.5,26.5,39.1
Oglala Lakota County,South Dakota,46102,No Data,No Data,No Data
Pennington County,South Dakota,46103,26.2,24.3,28.3
Perkins County,South Dakota,46105,29.3,23.2,36
Potter County,South Dakota,46107,28.1,23.1,33.5
Roberts County,South Dakota,46109,36.8,31.5,42.2
Sanborn County,South Dakota,46111,35.4,28.4,43.8
Shannon County,South Dakota,46113,40.9,36.9,44.7
Spink County,South Dakota,46115,35.9,30.5,41.9
Stanley County,South Dakota,46117,33.1,27.6,39
Sully County,South Dakota,46119,35.3,28.5,42.3
Todd County,South Dakota,46121,41,36.9,45.2
Tripp County,South Dakota,46123,36.7,32.2,41.5
Turner County,South Dakota,46125,31.3,25.8,37.5
Union County,South Dakota,46127,29.9,24.8,35.3
Walworth County,South Dakota,46129,33.2,28.5,38.2
Yankton County,South Dakota,46135,33.2,28.3,38.3
Ziebach County,South Dakota,46137,43.3,38.2,48.5
Anderson County,Tennessee,47001,31.2,25.2,37.1
Bedford County,Tennessee,47003,34.1,27.7,40.7
Benton County,Tennessee,47005,34.1,27.7,41.1
Bledsoe County,Tennessee,47007,32.8,25.7,40.4
Blount County,Tennessee,47009,33.3,27.6,39.4
Bradley County,Tennessee,47011,29.5,24.9,33.9
Campbell County,Tennessee,47013,34.9,27.8,41.9
Cannon County,Tennessee,47015,31.7,24.9,39.2
Carroll County,Tennessee,47017,37.5,31.4,43.8
Carter County,Tennessee,47019,34.7,29.1,40.7
Cheatham County,Tennessee,47021,31.5,25.2,38.4
Chester County,Tennessee,47023,36.4,29.5,43.5
Claiborne County,Tennessee,47025,30.6,23.7,38.1
Clay County,Tennessee,47027,32.7,25.3,40.7
Cocke County,Tennessee,47029,36.9,29.9,44.3
Coffee County,Tennessee,47031,33.4,27.6,39.6
Crockett County,Tennessee,47033,34.4,27.2,41.8
Cumberland County,Tennessee,47035,28.2,23.1,33.9
Davidson County,Tennessee,47037,29.8,27,32.8
Decatur County,Tennessee,47039,31,24.4,37.9
Dekalb County,Tennessee,47041,32.1,25.2,39.9
Dickson County,Tennessee,47043,30.1,24.2,36.5
Dyer County,Tennessee,47045,36,30,42.6
Fayette County,Tennessee,47047,35.3,29.5,41.6
Fentress County,Tennessee,47049,35.6,28.4,43
Franklin County,Tennessee,47051,34.2,28.4,40.4
Gibson County,Tennessee,47053,37.3,31.6,43.4
Giles County,Tennessee,47055,36.5,30.1,43.3
Grainger County,Tennessee,47057,32,24.5,40.2
Greene County,Tennessee,47059,32.5,27.4,38
Grundy County,Tennessee,47061,30.7,24,38.4
Hamblen County,Tennessee,47063,32.9,26.6,40
Hamilton County,Tennessee,47065,30.5,27.4,33.5
Hancock County,Tennessee,47067,31.3,24,39.2
Hardeman County,Tennessee,47069,38.6,32.7,45
Hardin County,Tennessee,47071,30.3,24.3,36.9
Hawkins County,Tennessee,47073,34.6,28.8,39.9
Haywood County,Tennessee,47075,36.3,30,43.1
Henderson County,Tennessee,47077,32.3,26.8,38.4
Henry County,Tennessee,47079,34.7,28.7,40.6
Hickman County,Tennessee,47081,32.4,25.6,39.4
Houston County,Tennessee,47083,34,26.2,42.7
Humphreys County,Tennessee,47085,31.6,24.5,39.3
Jackson County,Tennessee,47087,35,27.8,42.7
Jefferson County,Tennessee,47089,32.3,25.8,39.3
Johnson County,Tennessee,47091,32,26.1,39.2
Knox County,Tennessee,47093,30.5,27.5,33.7
Lake County,Tennessee,47095,35.2,27.8,43.4
Lauderdale County,Tennessee,47097,36,30.3,41.9
Lawrence County,Tennessee,47099,30.1,24.3,36.1
Lewis County,Tennessee,47101,31.7,24,39.6
Lincoln County,Tennessee,47103,34.1,27.7,40.6
Loudon County,Tennessee,47105,31.3,24.9,38.5
Macon County,Tennessee,47111,35.2,28,42.8
Madison County,Tennessee,47113,34.3,31.4,37.5
Marion County,Tennessee,47115,31.7,25.9,37.8
Marshall County,Tennessee,47117,30.7,24.6,36.9
Maury County,Tennessee,47119,33,27.6,38.7
Mcminn County,Tennessee,47107,33.8,27.9,39.6
Mcnairy County,Tennessee,47109,37.3,31.3,43.8
Meigs County,Tennessee,47121,34.3,26.9,42
Monroe County,Tennessee,47123,34,27.3,41.3
Montgomery County,Tennessee,47125,32.8,27.7,38.4
Moore County,Tennessee,47127,30.9,23.8,39.2
Morgan County,Tennessee,47129,32.3,25.2,40.3
Obion County,Tennessee,47131,32.5,27,38.3
Overton County,Tennessee,47133,33.2,26.5,40.5
Perry County,Tennessee,47135,31.3,24,39.2
Pickett County,Tennessee,47137,32.1,24.2,40.5
Polk County,Tennessee,47139,33.4,26.3,40.9
Putnam County,Tennessee,47141,32.7,27.6,38.6
Rhea County,Tennessee,47143,34.2,27.9,41
Roane County,Tennessee,47145,35.4,29.2,42.4
Robertson County,Tennessee,47147,32.2,25.7,39.2
Rutherford County,Tennessee,47149,29.1,24.6,34.1
Scott County,Tennessee,47151,31.8,24.6,39.5
Sequatchie County,Tennessee,47153,35.8,28,44.2
Sevier County,Tennessee,47155,30.3,24.6,36.2
Shelby County,Tennessee,47157,33.8,30.9,36.9
Smith County,Tennessee,47159,32.4,25.4,40.3
Stewart County,Tennessee,47161,33,25.3,41.5
Sullivan County,Tennessee,47163,35.3,32,38.6
Sumner County,Tennessee,47165,30,24.7,35.6
Tipton County,Tennessee,47167,35.6,30.4,41.1
Trousdale County,Tennessee,47169,32.8,25.1,41.1
Unicoi County,Tennessee,47171,33.2,26.7,40.1
Union County,Tennessee,47173,31.9,24.4,40
Van Buren County,Tennessee,47175,33,25.8,41.3
Warren County,Tennessee,47177,34.9,28.8,41.1
Washington County,Tennessee,47179,29.5,25.4,33.9
Wayne County,Tennessee,47181,32.2,25.4,39.5
Weakley County,Tennessee,47183,31.9,26.3,38
White County,Tennessee,47185,33.2,26.8,39.8
Williamson County,Tennessee,47187,23.8,19.2,28.8
Wilson County,Tennessee,47189,29.8,24,35.8
Anderson County,Texas,48001,32.7,26.6,39.6
Andrews County,Texas,48003,29.6,22.6,37.3
Angelina County,Texas,48005,32.1,25.7,38.4
Aransas County,Texas,48007,27.8,21,35.3
Archer County,Texas,48009,28.1,22.1,34.2
Armstrong County,Texas,48011,29,22,37
Atascosa County,Texas,48013,29.6,22.6,37.6
Austin County,Texas,48015,29.5,23.1,36.4
Bailey County,Texas,48017,28.8,21.6,37.2
Bandera County,Texas,48019,29.8,23.2,37.6
Bastrop County,Texas,48021,30.8,24.6,37.3
Baylor County,Texas,48023,27.7,21.2,34.6
Bee County,Texas,48025,28.4,21.9,35.7
Bell County,Texas,48027,28.7,23.9,33.4
Bexar County,Texas,48029,28.2,26,30.5
Blanco County,Texas,48031,28.3,21.2,36.4
Borden County,Texas,48033,28.1,21.1,36.4
Bosque County,Texas,48035,27.4,20.5,35.1
Bowie County,Texas,48037,32.8,26.9,39.1
Brazoria County,Texas,48039,26.9,22.5,31.9
Brazos County,Texas,48041,30.2,24.4,36.5
Brewster County,Texas,48043,27.2,22.2,32.6
Briscoe County,Texas,48045,28.5,21.4,36.4
Brooks County,Texas,48047,28.7,21.1,37.1
Brown County,Texas,48049,31,24.4,38.1
Burleson County,Texas,48051,32.5,24.9,40.5
Burnet County,Texas,48053,28.5,22.3,35.5
Caldwell County,Texas,48055,32.3,25.1,40.2
Calhoun County,Texas,48057,29.5,22.7,36.7
Callahan County,Texas,48059,30.7,23.1,38.9
Cameron County,Texas,48061,27.2,22.3,32.7
Camp County,Texas,48063,31.2,23.8,38.9
Carson County,Texas,48065,31.1,24.4,39.2
Cass County,Texas,48067,30.6,24.2,37.7
Castro County,Texas,48069,29.6,22,37.9
Chambers County,Texas,48071,28.2,21.6,35.4
Cherokee County,Texas,48073,33,26.9,39.8
Childress County,Texas,48075,29.6,22.6,37.5
Clay County,Texas,48077,29.4,23.9,35.6
Cochran County,Texas,48079,30.1,23.1,38.4
Coke County,Texas,48081,31.7,24.1,39.9
Coleman County,Texas,48083,27.7,20.7,35.9
Collin County,Texas,48085,24.3,20.8,28.3
Collingsworth County,Texas,48087,30,23.1,38.6
Colorado County,Texas,48089,29.1,22.4,36.5
Comal County,Texas,48091,25.7,20.6,30.9
Comanche County,Texas,48093,28.2,21.6,36
Concho County,Texas,48095,30.4,23,39
Cooke County,Texas,48097,33,25.9,40.5
Coryell County,Texas,48099,29.8,23.4,36.4
Cottle County,Texas,48101,29.8,22.5,37.7
Crane County,Texas,48103,29.8,22.3,38
Crockett County,Texas,48105,29.9,22.7,38.4
Crosby County,Texas,48107,27.9,21.5,35
Culberson County,Texas,48109,28.1,21,36.1
Dallam County,Texas,48111,27.4,20.8,34.7
Dallas County,Texas,48113,30.5,27.6,33.5
Dawson County,Texas,48115,31.1,24,39.8
Deaf Smith County,Texas,48117,30.4,23.2,38.6
Delta County,Texas,48119,29,21.9,37.2
Denton County,Texas,48121,29.4,25.5,33.8
Dewitt County,Texas,48123,28.4,21.7,35.1
Dickens County,Texas,48125,30.5,23.7,38.3
Dimmit County,Texas,48127,28.9,21.4,37.3
Donley County,Texas,48129,30.4,23,38.9
Duval County,Texas,48131,30.3,22.7,38.7
Eastland County,Texas,48133,29.4,22.6,37.4
Ector County,Texas,48135,32,28.2,36
Edwards County,Texas,48137,29.3,23.5,36
El Paso County,Texas,48141,23.7,20.6,27
Ellis County,Texas,48139,29.7,24,36.3
Erath County,Texas,48143,28,21.3,35.5
Falls County,Texas,48145,30.6,23.5,37.8
Fannin County,Texas,48147,29.8,23.1,37
Fayette County,Texas,48149,29,22.5,36
Fisher County,Texas,48151,30.5,23,38.8
Floyd County,Texas,48153,28.6,22.1,36.4
Foard County,Texas,48155,29.5,22.3,37.6
Fort Bend County,Texas,48157,25.5,23.4,27.8
Franklin County,Texas,48159,27.2,20.1,34.6
Freestone County,Texas,48161,31.7,24.7,39.5
Frio County,Texas,48163,28.6,21.8,36.9
Gaines County,Texas,48165,30.7,23.5,38
Galveston County,Texas,48167,29.2,24.1,34.4
Garza County,Texas,48169,32.1,24.8,40.3
Gillespie County,Texas,48171,28,21.6,35.1
Glasscock County,Texas,48173,28.6,21.2,36.7
Goliad County,Texas,48175,29.2,22.3,37.8
Gonzales County,Texas,48177,31.6,24.6,39.4
Gray County,Texas,48179,31.1,24.7,38.3
Grayson County,Texas,48181,26.5,21.2,32.8
Gregg County,Texas,48183,32.3,28.3,36.3
Grimes County,Texas,48185,33.4,26.4,41.5
Guadalupe County,Texas,48187,29.8,24.4,35.4
Hale County,Texas,48189,29.4,24,35.4
Hall County,Texas,48191,28.5,21.5,36.2
Hamilton County,Texas,48193,29.3,22.4,36.9
Hansford County,Texas,48195,28.2,20.9,36.2
Hardeman County,Texas,48197,29.8,22.5,37.8
Hardin County,Texas,48199,30.2,23.7,37.2
Harris County,Texas,48201,28.5,26.7,30.4
Harrison County,Texas,48203,33.9,28.1,39.9
Hartley County,Texas,48205,30.7,23.4,38.5
Haskell County,Texas,48207,29,22.1,36.9
Hays County,Texas,48209,29.4,24.4,34.9
Hemphill County,Texas,48211,27.5,20.5,35.5
Henderson County,Texas,48213,25.6,20.3,31.4
Hidalgo County,Texas,48215,30,25.5,34.9
Hill County,Texas,48217,32.8,25.6,40.6
Hockley County,Texas,48219,29.6,23.7,36.1
Hood County,Texas,48221,30.4,23.7,37.3
Hopkins County,Texas,48223,32.7,26,40.5
Houston County,Texas,48225,31,24.8,37.8
Howard County,Texas,48227,31.5,24.2,39.3
Hudspeth County,Texas,48229,28.2,21.7,35.4
Hunt County,Texas,48231,31.1,24.2,38.1
Hutchinson County,Texas,48233,31.3,24.6,39.2
Irion County,Texas,48235,28.6,21.6,36.5
Jack County,Texas,48237,30.4,23.1,38.2
Jackson County,Texas,48239,30.4,22.8,38.3
Jasper County,Texas,48241,30.1,23.7,37.1
Jeff Davis County,Texas,48243,26.5,20.3,33.4
Jefferson County,Texas,48245,31.5,26.4,36.9
Jim Hogg County,Texas,48247,29.1,21.9,37.7
Jim Wells County,Texas,48249,31.5,24.3,39.4
Johnson County,Texas,48251,31.1,25.5,37.5
Jones County,Texas,48253,31,24,38.7
Karnes County,Texas,48255,30.4,23.6,38.7
Kaufman County,Texas,48257,35.8,28.7,43.5
Kendall County,Texas,48259,23.8,18.3,30
Kenedy County,Texas,48261,29.2,21.7,37.9
Kent County,Texas,48263,28.9,21.8,37.8
Kerr County,Texas,48265,29.5,23.5,36
Kimble County,Texas,48267,27.1,20.3,34.7
King County,Texas,48269,28.5,22.1,36.1
Kinney County,Texas,48271,29.5,21.8,37.5
Kleberg County,Texas,48273,30,22.8,37.5
Knox County,Texas,48275,28.2,21.4,35.9
La Salle County,Texas,48283,29.6,22.2,37.6
Lamar County,Texas,48277,25.8,20.3,32.2
Lamb County,Texas,48279,31.7,24.1,39.7
Lampasas County,Texas,48281,30.5,23.6,38.4
Lavaca County,Texas,48285,27.8,21.4,35
Lee County,Texas,48287,31,23.9,39.1
Leon County,Texas,48289,31.1,24.3,38.6
Liberty County,Texas,48291,30.5,24.5,37.5
Limestone County,Texas,48293,28.6,21.9,36.1
Lipscomb County,Texas,48295,29,21.8,36.9
Live Oak County,Texas,48297,28.6,21.7,35.9
Llano County,Texas,48299,27.4,20.7,34.5
Loving County,Texas,48301,28.1,20.5,36.7
Lubbock County,Texas,48303,27.4,25,29.9
Lynn County,Texas,48305,29.4,22.1,37.2
Madison County,Texas,48313,31.5,24.5,39.2
Marion County,Texas,48315,30.9,23.9,38.7
Martin County,Texas,48317,29.1,21.8,37.3
Mason County,Texas,48319,27.6,20.8,35.5
Matagorda County,Texas,48321,28.3,21.9,35.5
Maverick County,Texas,48323,29.8,23.8,36.5
Mcculloch County,Texas,48307,28.4,21.2,36.2
Mclennan County,Texas,48309,30,25,35.8
Mcmullen County,Texas,48311,29.9,21.9,38.5
Medina County,Texas,48325,29.6,23,37
Menard County,Texas,48327,30.5,23.3,38.6
Midland County,Texas,48329,26.5,23.3,29.8
Milam County,Texas,48331,32.2,25,40.7
Mills County,Texas,48333,29.2,21.9,37.1
Mitchell County,Texas,48335,31.4,24.5,39.5
Montague County,Texas,48337,29.2,22.2,36.5
Montgomery County,Texas,48339,26.3,22.3,30.6
Moore County,Texas,48341,31.4,24.2,39.1
Morris County,Texas,48343,31.8,24.8,39.6
Motley County,Texas,48345,29.1,21.3,37.4
Nacogdoches County,Texas,48347,29.7,23.7,36.2
Navarro County,Texas,48349,32.5,26.2,39.5
Newton County,Texas,48351,31.3,24.1,38.9
Nolan County,Texas,48353,30.4,23.1,38.7
Nueces County,Texas,48355,30.2,24.7,36.1
Ochiltree County,Texas,48357,28.5,21.8,36.2
Oldham County,Texas,48359,30.3,22.9,38.9
Orange County,Texas,48361,29.7,23.3,36.2
Palo Pinto County,Texas,48363,29.6,22.3,37.2
Panola County,Texas,48365,30.2,23.9,37.9
Parker County,Texas,48367,31.2,25.2,37.7
Parmer County,Texas,48369,30.7,23.1,38.9
Pecos County,Texas,48371,29.4,23.6,35.9
Polk County,Texas,48373,32.8,26.6,39.6
Potter County,Texas,48375,33.9,30.3,38
Presidio County,Texas,48377,24.8,19,31.6
Rains County,Texas,48379,30.1,23.1,37.6
Randall County,Texas,48381,25.8,22.7,29.3
Reagan County,Texas,48383,28.6,21.3,36.5
Real County,Texas,48385,29.4,22,37.2
Red River County,Texas,48387,31.3,24,38.9
Reeves County,Texas,48389,30.4,23,38.8
Refugio County,Texas,48391,29.3,22.1,37.4
Roberts County,Texas,48393,28.5,21.1,37.3
Robertson County,Texas,48395,31.6,24.3,39.8
Rockwall County,Texas,48397,26.5,20.2,33.5
Runnels County,Texas,48399,34,26.2,42.5
Rusk County,Texas,48401,31.4,25.2,37.8
Sabine County,Texas,48403,31.3,24.1,39.1
San Augustine County,Texas,48405,30.4,23.5,37.8
San Jacinto County,Texas,48407,29.7,22.9,37.3
San Patricio County,Texas,48409,29.6,23,37
San Saba County,Texas,48411,29.3,21.7,37.3
Schleicher County,Texas,48413,29.4,22.2,37.7
Scurry County,Texas,48415,29.2,22.5,37.7
Shackelford County,Texas,48417,28.4,21.2,36.7
Shelby County,Texas,48419,32.6,25.6,40.3
Sherman County,Texas,48421,29.2,21.7,37.6
Smith County,Texas,48423,28.5,26,31.1
Somervell County,Texas,48425,28.7,21.7,36.7
Starr County,Texas,48427,29.2,22.3,37.1
Stephens County,Texas,48429,28.3,21.4,36.3
Sterling County,Texas,48431,28.8,21.5,37.2
Stonewall County,Texas,48433,29.2,21.9,37.5
Sutton County,Texas,48435,28.1,20.8,36.3
Swisher County,Texas,48437,29.4,22.7,37.3
Tarrant County,Texas,48439,27.6,25.3,30.1
Taylor County,Texas,48441,28.6,22.9,34.8
Terrell County,Texas,48443,26.7,20.1,34.4
Terry County,Texas,48445,30.5,23.8,37.9
Throckmorton County,Texas,48447,29.4,22,38
Titus County,Texas,48449,33,26.5,40.4
Tom Green County,Texas,48451,29.5,23.5,36.1
Travis County,Texas,48453,24.7,22.8,26.7
Trinity County,Texas,48455,32.3,24.9,40
Tyler County,Texas,48457,28.7,22.2,35.4
Upshur County,Texas,48459,30.4,23.9,37.2
Upton County,Texas,48461,28.9,21.6,37
Uvalde County,Texas,48463,30,22.7,38.1
Val Verde County,Texas,48465,29.2,25.1,33.6
Van Zandt County,Texas,48467,29.4,23.3,36.1
Victoria County,Texas,48469,30.4,23.8,37.4
Walker County,Texas,48471,32.5,25.8,39.7
Waller County,Texas,48473,31.4,24.4,38.8
Ward County,Texas,48475,28.6,21.3,36.6
Washington County,Texas,48477,29.2,22.4,36.7
Webb County,Texas,48479,29.2,23.6,35.4
Wharton County,Texas,48481,30.5,23.6,37.9
Wheeler County,Texas,48483,29.4,22.3,37.8
Wichita County,Texas,48485,31.1,28,34.3
Wilbarger County,Texas,48487,30.4,23.2,38.2
Willacy County,Texas,48489,29.5,22.2,38
Williamson County,Texas,48491,26.8,24,29.8
Wilson County,Texas,48493,29.3,23.2,36.7
Winkler County,Texas,48495,30.8,23.3,39.5
Wise County,Texas,48497,31.3,24.9,38.3
Wood County,Texas,48499,30.1,23.9,36.9
Yoakum County,Texas,48501,29.9,22.5,38
Young County,Texas,48503,29.9,22.8,37.7
Zapata County,Texas,48505,30.2,23.2,38
Zavala County,Texas,48507,29.6,21.9,37.9
Beaver County,Utah,49001,26.5,20.2,33.5
Box Elder County,Utah,49003,26.8,23.2,30.8
Cache County,Utah,49005,23.8,21.1,26.5
Carbon County,Utah,49007,24.1,20.8,27.6
Daggett County,Utah,49009,27.7,20.7,35.2
Davis County,Utah,49011,24.7,22.9,26.6
Duchesne County,Utah,49013,27.6,24.1,31.6
Emery County,Utah,49015,28.5,24.1,33.3
Garfield County,Utah,49017,24.8,18.6,31.9
Grand County,Utah,49019,19.9,16,24
Iron County,Utah,49021,25.2,21,29.7
Juab County,Utah,49023,29.1,23.9,35.1
Kane County,Utah,49025,24.1,18.5,30.5
Millard County,Utah,49027,28.5,23.9,33.4
Morgan County,Utah,49029,22.3,17.4,27.8
Piute County,Utah,49031,24.3,17.9,32
Rich County,Utah,49033,26.6,19.6,34
Salt Lake County,Utah,49035,24.4,23.4,25.5
San Juan County,Utah,49037,28.3,23.4,33.5
Sanpete County,Utah,49039,26.7,22.8,30.9
Sevier County,Utah,49041,26,21.9,30.3
Summit County,Utah,49043,15.7,13.8,17.8
Tooele County,Utah,49045,29.5,27.1,31.9
Uintah County,Utah,49047,28.6,25.7,31.6
Utah County,Utah,49049,25.5,23.8,27.1
Wasatch County,Utah,49051,23.5,21.2,25.8
Washington County,Utah,49053,24,21,27.3
Wayne County,Utah,49055,24.6,18.7,31.3
Weber County,Utah,49057,27.1,25.2,29.2
Addison County,Vermont,50001,22.8,20.4,25.4
Bennington County,Vermont,50003,22.9,20.4,25.6
Caledonia County,Vermont,50005,25.5,22.7,28.5
Chittenden County,Vermont,50007,20.1,18.8,21.5
Essex County,Vermont,50009,26.1,21.6,31.4
Franklin County,Vermont,50011,27.9,25.4,30.5
Grand Isle County,Vermont,50013,26.2,21.8,31
Lamoille County,Vermont,50015,25.4,22.5,28.5
Orange County,Vermont,50017,27.3,24.6,30.1
Orleans County,Vermont,50019,28.5,25.6,31.4
Rutland County,Vermont,50021,28,25.8,30.2
Washington County,Vermont,50023,22.3,20.4,24.4
Windham County,Vermont,50025,23.1,20.8,25.6
Windsor County,Vermont,50027,24.2,22.1,26.4
Accomack County,Virginia,51001,33.6,29,38.4
Albemarle County,Virginia,51003,27.1,22.6,32
Alexandria City,Virginia,51510,20.2,17,23.9
Alleghany County,Virginia,51005,26,20,32.6
Amelia County,Virginia,51007,32.5,26.2,39.4
Amherst County,Virginia,51009,29.9,23.5,37.1
Appomattox County,Virginia,51011,31.8,24.9,39.4
Arlington County,Virginia,51013,19.4,16.1,22.7
Augusta County,Virginia,51015,26.5,21.2,31.9
Bath County,Virginia,51017,27.7,21,34.6
Bedford City,Virginia,51515,30.5,23.5,37.9
Bedford County,Virginia,51019,25.3,20.1,31
Bland County,Virginia,51021,30.6,23.6,38.3
Botetourt County,Virginia,51023,28.8,22.9,35.4
Bristol City,Virginia,51520,28.1,21.4,36.4
Brunswick County,Virginia,51025,36.2,29.4,43
Buchanan County,Virginia,51027,33.6,27.1,40.3
Buckingham County,Virginia,51029,32.6,26.1,39.3
Buena Vista City,Virginia,51530,29.1,21.4,37.8
Campbell County,Virginia,51031,31.8,25.9,38.2
Caroline County,Virginia,51033,30.8,24,37.9
Carroll County,Virginia,51035,31,24.8,37.7
Charles City County,Virginia,51036,33.6,26.3,41.5
Charlotte County,Virginia,51037,30.7,24.1,38
Charlottesville City,Virginia,51540,26.9,20.9,33.8
Chesapeake City,Virginia,51550,27.2,23.8,30.7
Chesterfield County,Virginia,51041,26.5,22.9,30.5
Clarke County,Virginia,51043,28.4,22,35.8
Colonial Heights City,Virginia,51570,28.2,21.4,35.9
Covington City,Virginia,51580,28.8,21.5,36.6
Craig County,Virginia,51045,27,20.4,34.3
Culpeper County,Virginia,51047,32.2,26.1,38.8
Cumberland County,Virginia,51049,33.8,26.9,40.8
Danville City,Virginia,51590,31.1,24.3,38.2
Dickenson County,Virginia,51051,31.4,24.9,37.9
Dinwiddie County,Virginia,51053,33.3,27.2,39.9
Emporia City,Virginia,51595,33.5,25.7,42.7
Essex County,Virginia,51057,32.7,25.8,39.8
Fairfax City,Virginia,51600,28.1,22,34.8
Fairfax County,Virginia,51059,23.2,19.8,26.8
Falls Church City,Virginia,51610,26.1,19.7,33.3
Fauquier County,Virginia,51061,26.4,21.5,31.9
Floyd County,Virginia,51063,27.6,21.4,34.1
Fluvanna County,Virginia,51065,29.6,23.3,36.5
Franklin City,Virginia,51620,32.8,25.8,40.2
Franklin County,Virginia,51067,29.6,23.5,35.9
Frederick County,Virginia,51069,28.2,23.3,33.7
Fredericksburg City,Virginia,51630,29.7,22.8,37.8
Galax City,Virginia,51640,29.8,22.4,38
Giles County,Virginia,51071,28.8,22.3,36.5
Gloucester County,Virginia,51073,28.6,23,35
Goochland County,Virginia,51075,26.5,20.6,32.9
Grayson County,Virginia,51077,28.9,22.1,36.5
Greene County,Virginia,51079,30.5,23.3,38.5
Greensville County,Virginia,51081,34.1,27.1,41.7
Halifax County,Virginia,51083,33.9,28.7,39.6
Hampton City,Virginia,51650,36.7,32.3,41.1
Hanover County,Virginia,51085,26.4,22.1,30.8
