Obesity; Total (Total); Adults Aged 20+ Years; Age-Adjusted Percentage; U.S. Counties; 2014
Data downloaded on 12-November-2020
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Wilcox County,Alabama,01131,42.9,36.4,49.8
Winston County,Alabama,01133,35.1,28.6,41.5
Aleutians East Borough,Alaska,02013,35,28.2,42.5
Aleutians West Census Area,Alaska,02016,40.4,33.8,46.7
Anchorage Municipality,Alaska,02020,27.9,26.1,29.7
Bethel Census Area,Alaska,02050,29.5,25.1,33.9
Bristol Bay Borough,Alaska,02060,38.7,32.3,45.6
Denali Borough,Alaska,02068,26,20.5,31.8
Dillingham Census Area,Alaska,02070,40.5,34.1,46.5
Fairbanks North Star Borough,Alaska,02090,29,27,31.1
Haines Borough,Alaska,02100,24,19.1,29.6
Hoonah-Angoon Census Area,Alaska,02105,31.5,24.3,39.5
Juneau City and Borough,Alaska,02110,28.6,25.3,31.9
Kenai Peninsula Borough,Alaska,02122,28.3,25.8,31
Ketchikan Gateway Borough,Alaska,02130,34.3,29.5,39
Kodiak Island Borough,Alaska,02150,29.6,24.8,34.9
Kusilvak Census Area,Alaska,02158,27.8,22,34
Lake and Peninsula Borough,Alaska,02164,31.8,24.8,39.2
Matanuska-Susitna Borough,Alaska,02170,30.8,28.6,33.1
Nome Census Area,Alaska,02180,33.5,27.7,39.7
North Slope Borough,Alaska,02185,36.9,31.4,43.4
Northwest Arctic Borough,Alaska,02188,35.9,29.5,42.6
Petersburg Census Area,Alaska,02195,30.8,24.7,37.4
Prince of Wales - Outer Ketchikan,Alaska,02201,No Data,No Data,No Data
Prince of Wales-Hyder Censu,Alaska,02198,34.1,28,41
Sitka City and Borough,Alaska,02220,28.1,23.2,33.2
Skagway Municipality,Alaska,02230,28.5,20.8,36.8
Skagway-Hoonah-Angoon,Alaska,02232,No Data,No Data,No Data
Southeast Fairbanks Census Area,Alaska,02240,32.4,27.9,37.3
Valdez-Cordova Census Area,Alaska,02261,30.4,26.1,34.9
Wade Hampton Census Area,Alaska,02270,No Data,No Data,No Data
Wrangell City and Borough,Alaska,02275,32.9,25.6,41.6
Wrangell-Petersburg Census Area,Alaska,02280,No Data,No Data,No Data
Yakutat City and Borough,Alaska,02282,30.9,23.3,39.6
Yukon-Koyukuk Census Area,Alaska,02290,30.1,25.3,34.9
Apache County,Arizona,04001,33.6,28.5,38.5
Cochise County,Arizona,04003,26.8,23.7,30
Coconino County,Arizona,04005,22.7,19.4,26.2
Gila County,Arizona,04007,28.3,24.5,32.8
Graham County,Arizona,04009,32,27.4,37.1
Greenlee County,Arizona,04011,29.2,23,36.9
La Paz County,Arizona,04012,29.6,23.8,36.5
Maricopa County,Arizona,04013,26.3,25.3,27.4
Mohave County,Arizona,04015,31,27.7,34.5
Navajo County,Arizona,04017,31.5,27.1,36.3
Pima County,Arizona,04019,25,23,27
Pinal County,Arizona,04021,33.1,30.4,35.8
Santa Cruz County,Arizona,04023,23.3,17.9,29.6
Yavapai County,Arizona,04025,23.1,20.5,26.2
Yuma County,Arizona,04027,31.4,26.9,35.8
Arkansas County,Arkansas,05001,32,25.4,38.4
Ashley County,Arkansas,05003,42.9,36.8,49.2
Baxter County,Arkansas,05005,35.7,29.6,42.2
Benton County,Arkansas,05007,30.8,27.8,33.9
Boone County,Arkansas,05009,38.7,32.8,45.8
Bradley County,Arkansas,05011,42.5,34.5,50.7
Calhoun County,Arkansas,05013,37,28.5,45.1
Carroll County,Arkansas,05015,34.5,28,41.5
Chicot County,Arkansas,05017,44.2,36.9,51.8
Clark County,Arkansas,05019,34.6,27.9,41.6
Clay County,Arkansas,05021,35.8,28.2,43.4
Cleburne County,Arkansas,05023,34.9,27.5,42.8
Cleveland County,Arkansas,05025,35.7,28.1,43.5
Columbia County,Arkansas,05027,34.5,28.4,41.1
Conway County,Arkansas,05029,38.4,31,45.8
Craighead County,Arkansas,05031,35.6,30.8,41.2
Crawford County,Arkansas,05033,33.9,28.1,39.2
Crittenden County,Arkansas,05035,40.4,35.1,45.6
Cross County,Arkansas,05037,39.9,33.2,46.9
Dallas County,Arkansas,05039,39.3,32,47.3
Desha County,Arkansas,05041,39.5,33.2,47.2
Drew County,Arkansas,05043,37.1,31,44.5
Faulkner County,Arkansas,05045,33.1,28.6,38.2
Franklin County,Arkansas,05047,32.8,25.1,40.6
Fulton County,Arkansas,05049,31.6,24.6,39.6
Garland County,Arkansas,05051,31,26.5,36.2
Grant County,Arkansas,05053,39.4,32.1,45.9
Greene County,Arkansas,05055,33.3,26.8,40.4
Hempstead County,Arkansas,05057,38.7,31.3,46.3
Hot Spring County,Arkansas,05059,35.4,29.5,42
Howard County,Arkansas,05061,35.2,27.5,43.5
Independence County,Arkansas,05063,36.8,30.3,43.7
Izard County,Arkansas,05065,34.6,27.8,42.8
Jackson County,Arkansas,05067,34.5,27.9,42.3
Jefferson County,Arkansas,05069,42.2,37.8,47
Johnson County,Arkansas,05071,37.9,30.9,45.5
Lafayette County,Arkansas,05073,38.8,31.7,46.1
Lawrence County,Arkansas,05075,32.7,25,40.4
Lee County,Arkansas,05077,39.3,32.3,47
Lincoln County,Arkansas,05079,36.4,29.4,43.9
Little River County,Arkansas,05081,38.1,30.8,46.6
Logan County,Arkansas,05083,39.9,32.3,47.6
Lonoke County,Arkansas,05085,38,32.6,44.4
Madison County,Arkansas,05087,34.8,28.7,41.2
Marion County,Arkansas,05089,33.9,27.5,40.8
Miller County,Arkansas,05091,33.8,27.7,40
Mississippi County,Arkansas,05093,41.6,35.6,47.7
Monroe County,Arkansas,05095,36.3,28.2,45
Montgomery County,Arkansas,05097,36.8,28.4,44.7
Nevada County,Arkansas,05099,36.1,28,44.5
Newton County,Arkansas,05101,32.3,25.3,40
Ouachita County,Arkansas,05103,36.7,30.6,42.8
Perry County,Arkansas,05105,36.7,29.4,44.7
Phillips County,Arkansas,05107,44.2,38.4,50.2
Pike County,Arkansas,05109,37,28.7,45.1
Poinsett County,Arkansas,05111,40.6,33.6,47.6
Polk County,Arkansas,05113,34.6,28.3,41.9
Pope County,Arkansas,05115,32.3,27.4,37.2
Prairie County,Arkansas,05117,37.9,30.5,45.4
Pulaski County,Arkansas,05119,32.2,29.9,34.5
Randolph County,Arkansas,05121,35.8,28.5,43.5
Saline County,Arkansas,05125,33.1,28.4,37.9
Scott County,Arkansas,05127,33.8,26.3,41.5
Searcy County,Arkansas,05129,37.3,30,45.7
Sebastian County,Arkansas,05131,34.9,30.4,39.3
Sevier County,Arkansas,05133,36.9,30.3,44.1
Sharp County,Arkansas,05135,38.5,30.8,46.4
St. Francis County,Arkansas,05123,44.6,38.3,51.2
Stone County,Arkansas,05137,35.7,29,43.6
Union County,Arkansas,05139,39.1,33.3,45.4
Van Buren County,Arkansas,05141,34.9,27.9,42.7
Washington County,Arkansas,05143,29.9,26.6,32.9
White County,Arkansas,05145,38.4,32.5,44.2
Woodruff County,Arkansas,05147,37,29.1,46.9
Yell County,Arkansas,05149,37.1,29.6,44.3
Alameda County,California,06001,18.7,16.7,20.5
Alpine County,California,06003,22.1,15.8,28.9
Amador County,California,06005,24.9,18.4,32.6
Butte County,California,06007,25.4,21,30.2
Calaveras County,California,06009,25.3,19.8,32
Colusa County,California,06011,26.6,20,34.6
Contra Costa County,California,06013,23.9,21,27
Del Norte County,California,06015,24.2,17.9,31.6
El Dorado County,California,06017,17.8,14.4,21.9
Fresno County,California,06019,26.7,23.3,30.2
Glenn County,California,06021,26.7,19.7,35.1
Humboldt County,California,06023,27.4,22.6,32.7
Imperial County,California,06025,28,21.7,34.8
Inyo County,California,06027,23.5,18.1,30
Kern County,California,06029,31.4,27.6,35.4
Kings County,California,06031,25.9,20.3,31.9
Lake County,California,06033,26,20.6,32.5
Lassen County,California,06035,25.6,19.5,31.8
Los Angeles County,California,06037,21.4,20.2,22.7
Madera County,California,06039,26.2,20.7,31.7
Marin County,California,06041,17.4,14,21.7
Mariposa County,California,06043,24.3,17.7,31.7
Mendocino County,California,06045,24.7,19.1,31.1
Merced County,California,06047,26.2,21.5,31.5
Modoc County,California,06049,22.5,16.7,29.7
Mono County,California,06051,22.4,16.4,30.8
Monterey County,California,06053,24.5,20.7,29.4
Napa County,California,06055,22.8,18.2,28.6
Nevada County,California,06057,20.4,15.5,25.9
Orange County,California,06059,19,17.3,20.8
Placer County,California,06061,20.3,17,24.1
Plumas County,California,06063,22.7,16.6,29.6
Riverside County,California,06065,25.6,23.4,28.2
Sacramento County,California,06067,27.4,25,29.8
San Benito County,California,06069,22.4,16.8,28.6
San Bernardino County,California,06071,27.1,24.8,29.5
San Diego County,California,06073,20,18.2,21.8
San Francisco County,California,06075,18.2,15.9,20.7
San Joaquin County,California,06077,27.8,23.9,31.4
San Luis Obispo County,California,06079,22.6,18.8,26.6
San Mateo County,California,06081,18.3,15.4,21.4
Santa Barbara County,California,06083,20.5,17.2,24.3
Santa Clara County,California,06085,19.5,17.6,21.4
Santa Cruz County,California,06087,17.8,14,22
Shasta County,California,06089,23.6,19,28.4
Sierra County,California,06091,21.5,15.4,28.6
Siskiyou County,California,06093,23.4,17.7,29.8
Solano County,California,06095,29.2,25.5,33.8
Sonoma County,California,06097,19.9,16.5,23.1
Stanislaus County,California,06099,30,26,34.1
Sutter County,California,06101,29.6,23.9,36.6
Tehama County,California,06103,26.5,21.1,32.9
Trinity County,California,06105,23.7,17.5,30.7
Tulare County,California,06107,33.3,28,38.9
Tuolumne County,California,06109,21.6,16.4,27.7
Ventura County,California,06111,20.3,17.6,23.4
Yolo County,California,06113,23,19.2,27.5
Yuba County,California,06115,27.8,22.3,34.1
Adams County,Colorado,08001,26.9,24.9,28.9
Alamosa County,Colorado,08003,20.9,17,25.9
Arapahoe County,Colorado,08005,21.6,20.1,23.1
Archuleta County,Colorado,08007,17.7,13.5,22.3
Baca County,Colorado,08009,21.2,15.6,27.1
Bent County,Colorado,08011,24.8,19.1,30.8
Boulder County,Colorado,08013,13.7,12.2,15.4
Broomfield County,Colorado,08014,18.8,15.3,22.6
Chaffee County,Colorado,08015,18.5,15,22.5
Cheyenne County,Colorado,08017,24,17.9,30.9
Clear Creek County,Colorado,08019,18.3,14,23.1
Conejos County,Colorado,08021,23.4,18.1,29.2
Costilla County,Colorado,08023,21.9,16.8,27.5
Crowley County,Colorado,08025,22.4,17.2,28.4
Custer County,Colorado,08027,22.1,16.7,27.8
Delta County,Colorado,08029,23,18.9,27.3
Denver County,Colorado,08031,16.8,15.7,18.1
Dolores County,Colorado,08033,19.3,14,25.2
Douglas County,Colorado,08035,17.3,15.6,19.2
Eagle County,Colorado,08037,12.7,10,15.7
El Paso County,Colorado,08041,22.4,20.9,23.9
Elbert County,Colorado,08039,20.8,17.3,24.6
Fremont County,Colorado,08043,23.5,20.1,27.4
Garfield County,Colorado,08045,19.2,16.1,23
Gilpin County,Colorado,08047,20.5,15.1,26.5
Grand County,Colorado,08049,16.4,12.6,21.3
Gunnison County,Colorado,08051,15.3,11.4,19.2
Hinsdale County,Colorado,08053,19.6,14.1,25.9
Huerfano County,Colorado,08055,22.1,17,27.4
Jackson County,Colorado,08057,21.1,15.4,28.1
Jefferson County,Colorado,08059,17.9,16.5,19.4
Kiowa County,Colorado,08061,20.7,14.9,28
Kit Carson County,Colorado,08063,27.6,22.6,33.4
La Plata County,Colorado,08067,16.5,13.7,19.5
Lake County,Colorado,08065,19.1,14,24.8
Larimer County,Colorado,08069,17.7,16.1,19.6
Las Animas County,Colorado,08071,23.4,18.5,28.8
Lincoln County,Colorado,08073,23.7,18.7,28.7
Logan County,Colorado,08075,29,23.9,33.8
Mesa County,Colorado,08077,22.2,19.8,24.7
Mineral County,Colorado,08079,18.4,13.3,25
Moffat County,Colorado,08081,24.9,20.7,29.8
Montezuma County,Colorado,08083,22,17.7,26.2
Montrose County,Colorado,08085,19.9,16.2,24.1
Morgan County,Colorado,08087,27.7,23.7,32.4
Otero County,Colorado,08089,28.1,23.4,33
Ouray County,Colorado,08091,17.7,12.7,22.8
Park County,Colorado,08093,18.4,14.5,22.9
Phillips County,Colorado,08095,25.2,19.7,31.7
Pitkin County,Colorado,08097,15,11.4,19.6
Prowers County,Colorado,08099,27.4,21.8,33.2
Pueblo County,Colorado,08101,27.4,24.2,30.4
Rio Blanco County,Colorado,08103,23.5,18.6,29.3
Rio Grande County,Colorado,08105,22.6,17.8,28.2
Routt County,Colorado,08107,13.3,10.6,16.2
Saguache County,Colorado,08109,21.3,16.1,27.8
San Juan County,Colorado,08111,19.9,14.8,27
San Miguel County,Colorado,08113,17.9,13.2,23.7
Sedgwick County,Colorado,08115,21.3,15.6,28.4
Summit County,Colorado,08117,14.8,11.2,18.9
Teller County,Colorado,08119,21.1,17.2,25.4
Washington County,Colorado,08121,23.4,17.8,29.5
Weld County,Colorado,08123,26.3,24.1,28.7
Yuma County,Colorado,08125,25.7,20.6,31.4
Fairfield County,Connecticut,09001,20.9,19.7,22.2
Hartford County,Connecticut,09003,25.8,24.6,27.2
Litchfield County,Connecticut,09005,24.1,21.5,26.7
Middlesex County,Connecticut,09007,23.7,21,26.7
New Haven County,Connecticut,09009,26.7,25.3,28.1
New London County,Connecticut,09011,28.4,26.3,30.5
Tolland County,Connecticut,09013,23.5,21.2,26
Windham County,Connecticut,09015,28.6,26.2,31.3
Kent County,Delaware,10001,33.4,31.6,35.2
New Castle County,Delaware,10003,28.7,27.5,30
Sussex County,Delaware,10005,31.2,29.2,33.4
District Of Columbia,District of Columbia,11001,23.2,22.4,24
Alachua County,Florida,12001,25.9,23.2,29
Baker County,Florida,12003,34.2,29.8,39.1
Bay County,Florida,12005,30,26.9,33.2
Bradford County,Florida,12007,35.7,31.1,40.5
Brevard County,Florida,12009,26.9,23.8,30.1
Broward County,Florida,12011,24.4,22.3,26.6
Calhoun County,Florida,12013,39.4,34.8,43.9
Charlotte County,Florida,12015,26.5,22.6,30.5
Citrus County,Florida,12017,28.3,24.6,32.6
Clay County,Florida,12019,28.9,25.3,32.7
Collier County,Florida,12021,20.4,17.4,23.5
Columbia County,Florida,12023,36.1,32.1,40.2
Desoto County,Florida,12027,37.5,32.6,42.8
Dixie County,Florida,12029,30.7,26,35.3
Duval County,Florida,12031,30.3,28.1,32.7
Escambia County,Florida,12033,28.9,26.2,31.6
Flagler County,Florida,12035,24.2,20,28.5
Franklin County,Florida,12037,33.4,28.2,39
Gadsden County,Florida,12039,35.4,31.5,40.2
Gilchrist County,Florida,12041,31.8,26.9,36.7
Glades County,Florida,12043,34.4,29.2,40
Gulf County,Florida,12045,31.4,26.6,36.5
Hamilton County,Florida,12047,33.6,28.9,38.4
Hardee County,Florida,12049,35,29.9,40.4
Hendry County,Florida,12051,34.7,29.8,40.1
Hernando County,Florida,12053,31.8,27.7,36.1
Highlands County,Florida,12055,32.9,28.4,37.6
Hillsborough County,Florida,12057,27.1,24.8,29.4
Holmes County,Florida,12059,31.4,27,35.8
Indian River County,Florida,12061,25.6,21.8,29.4
Jackson County,Florida,12063,34.8,30.5,39.1
Jefferson County,Florida,12065,32.3,27.9,37
Lafayette County,Florida,12067,35.2,30.7,40.3
Lake County,Florida,12069,28.3,25.1,31.7
Lee County,Florida,12071,24.9,22.1,27.8
Leon County,Florida,12073,27.4,24.4,30.6
Levy County,Florida,12075,33.3,29.2,38.6
Liberty County,Florida,12077,39.4,34.5,43.8
Madison County,Florida,12079,33.6,29.1,38.3
Manatee County,Florida,12081,26.8,23.7,30.4
Marion County,Florida,12083,30.8,27.6,34.3
Martin County,Florida,12085,19.7,16.5,23.1
Miami-Dade County,Florida,12086,20.9,18.4,23.6
Monroe County,Florida,12087,22.6,19.1,26.9
Nassau County,Florida,12089,28.8,24.7,33.1
Okaloosa County,Florida,12091,25.4,22.6,28.4
Okeechobee County,Florida,12093,29.2,25,34.1
Orange County,Florida,12095,23.9,21.7,26.2
Osceola County,Florida,12097,28.5,25.1,32.3
Palm Beach County,Florida,12099,22.3,19.9,24.9
Pasco County,Florida,12101,32.5,29.1,36
Pinellas County,Florida,12103,25.4,22.9,27.9
Polk County,Florida,12105,35,31.6,38.3
Putnam County,Florida,12107,38.7,34.3,43.6
Santa Rosa County,Florida,12113,25.6,22.4,28.8
Sarasota County,Florida,12115,20.5,17.6,23.6
Seminole County,Florida,12117,25.3,22.3,28.8
St. Johns County,Florida,12109,22.1,18.8,25.3
St. Lucie County,Florida,12111,27.1,23.8,30.7
Sumter County,Florida,12119,28.9,24.4,33.9
Suwannee County,Florida,12121,33.4,29,38.1
Taylor County,Florida,12123,37.7,32.7,42.6
Union County,Florida,12125,37.6,33,42.5
Volusia County,Florida,12127,25.6,22.9,28.6
Wakulla County,Florida,12129,35.7,31.3,40.1
Walton County,Florida,12131,28.2,24.3,32.2
Washington County,Florida,12133,37.7,33.3,42.5
Appling County,Georgia,13001,34.9,27.4,42.2
Atkinson County,Georgia,13003,33.5,25.3,42.4
Bacon County,Georgia,13005,31.3,24.1,39.1
Baker County,Georgia,13007,29.7,22.5,37.5
Baldwin County,Georgia,13009,36.8,30.1,44
Banks County,Georgia,13011,29.6,22.2,37.6
Barrow County,Georgia,13013,34.3,27.6,41.1
Bartow County,Georgia,13015,33.9,27.3,40.2
Ben Hill County,Georgia,13017,35,28.2,42.5
Berrien County,Georgia,13019,32.6,25.8,39.7
Bibb County,Georgia,13021,34.5,29.5,39.8
Bleckley County,Georgia,13023,33.6,25.9,41.2
Brantley County,Georgia,13025,32.1,25.4,39.8
Brooks County,Georgia,13027,32.2,25.6,39.5
Bryan County,Georgia,13029,29.5,24,36.3
Bulloch County,Georgia,13031,33.5,28,39.3
Burke County,Georgia,13033,32.6,25.8,39.6
Butts County,Georgia,13035,29.9,23.3,37.1
Calhoun County,Georgia,13037,32.8,26,40.9
Camden County,Georgia,13039,33.2,26.8,39.1
Candler County,Georgia,13043,32.8,25.6,41.2
Carroll County,Georgia,13045,32.8,27.1,38.7
Catoosa County,Georgia,13047,30.6,24.3,37.4
Charlton County,Georgia,13049,32.6,25.6,39.8
Chatham County,Georgia,13051,32.7,28.7,36.9
Chattahoochee County,Georgia,13053,29.7,23.2,37.5
Chattooga County,Georgia,13055,34.8,27.5,42.2
Cherokee County,Georgia,13057,27.2,22.9,31.7
Clarke County,Georgia,13059,26.4,21.5,32.1
Clay County,Georgia,13061,30.4,22.2,39.1
Clayton County,Georgia,13063,36,32.2,40
Clinch County,Georgia,13065,30.4,23,38.8
Cobb County,Georgia,13067,24.8,22.2,27.6
Coffee County,Georgia,13069,34.5,28.3,41
Colquitt County,Georgia,13071,34.9,28.8,41.1
Columbia County,Georgia,13073,30.9,26,36
Cook County,Georgia,13075,32,25.3,39.5
Coweta County,Georgia,13077,26.6,21.5,32.5
Crawford County,Georgia,13079,27.8,21.4,35.4
Crisp County,Georgia,13081,32.8,25.6,40.5
Dade County,Georgia,13083,35.1,26.8,44.3
Dawson County,Georgia,13085,27.9,21.7,35.2
Decatur County,Georgia,13087,29,23.3,35.6
Dekalb County,Georgia,13089,27,24.2,29.8
Dodge County,Georgia,13091,29.4,23.2,36
Dooly County,Georgia,13093,35.7,27.9,44.2
Dougherty County,Georgia,13095,35.3,29.8,41.7
Douglas County,Georgia,13097,31.6,26.3,37.7
Early County,Georgia,13099,32.1,24.4,40.4
Echols County,Georgia,13101,28.6,21,37.4
Effingham County,Georgia,13103,36.1,28.8,42.9
Elbert County,Georgia,13105,31.9,24.5,39.8
Emanuel County,Georgia,13107,34.3,26.9,42.3
Evans County,Georgia,13109,33.8,26.4,41.6
Fannin County,Georgia,13111,26.4,20.4,33.5
Fayette County,Georgia,13113,32.3,26.8,38.1
Floyd County,Georgia,13115,32.6,27.3,38.8
Forsyth County,Georgia,13117,29,23.9,34.5
Franklin County,Georgia,13119,30.9,23.4,38.9
Fulton County,Georgia,13121,25.7,23.4,28
Gilmer County,Georgia,13123,30.4,23.6,38.4
Glascock County,Georgia,13125,28.2,21.3,36.6
Glynn County,Georgia,13127,28.6,23.4,34.2
Gordon County,Georgia,13129,28.1,22.1,34.9
Grady County,Georgia,13131,33.7,27.4,40.4
Greene County,Georgia,13133,30.9,23.5,39
Gwinnett County,Georgia,13135,27.5,24.6,30.7
Habersham County,Georgia,13137,30.8,24.2,37.9
Hall County,Georgia,13139,28.8,23.9,35.2
Hancock County,Georgia,13141,30.1,22.3,38.5
Haralson County,Georgia,13143,29.4,22.6,36.1
Harris County,Georgia,13145,29.7,23.7,36
Hart County,Georgia,13147,30.7,24.1,37.7
Heard County,Georgia,13149,30,22.5,38
Henry County,Georgia,13151,32.3,27.4,37
Houston County,Georgia,13153,32.7,27,38
Irwin County,Georgia,13155,31,24.6,38.1
Jackson County,Georgia,13157,26.4,20.8,32.6
Jasper County,Georgia,13159,29.4,22.4,37.6
Jeff Davis County,Georgia,13161,30.4,23.7,38.6
Jefferson County,Georgia,13163,34.4,27.6,42.6
Jenkins County,Georgia,13165,30.8,23.3,39.5
Johnson County,Georgia,13167,33.5,26.6,40.8
Jones County,Georgia,13169,31.7,25.1,38.2
Lamar County,Georgia,13171,29.8,22.5,38.5
Lanier County,Georgia,13173,32.7,25.3,40.8
Laurens County,Georgia,13175,38.1,33.1,43.3
Lee County,Georgia,13177,32.6,25.9,40
Liberty County,Georgia,13179,36.2,29.7,41.9
Lincoln County,Georgia,13181,29.3,22.7,36.1
Long County,Georgia,13183,33.6,26.4,41.2
Lowndes County,Georgia,13185,34.4,29.8,39.4
Lumpkin County,Georgia,13187,31.3,24.2,39.3
Macon County,Georgia,13193,36.7,28.7,44.9
Madison County,Georgia,13195,34.5,26.8,43
Marion County,Georgia,13197,31.3,24.3,39.2
Mcduffie County,Georgia,13189,32.4,24.6,41
Mcintosh County,Georgia,13191,31.9,24.5,39.8
Meriwether County,Georgia,13199,34.5,27.3,41.9
Miller County,Georgia,13201,28.7,21.2,36.5
Mitchell County,Georgia,13205,33.2,26.6,40.6
Monroe County,Georgia,13207,29.8,22.7,37.9
Montgomery County,Georgia,13209,34.6,27.8,41.9
Morgan County,Georgia,13211,28.4,21.3,36.3
Murray County,Georgia,13213,33.3,26.2,40.6
Muscogee County,Georgia,13215,30.4,26,34.6
Newton County,Georgia,13217,31.5,25.5,37.8
Oconee County,Georgia,13219,28.4,22.3,35
Oglethorpe County,Georgia,13221,30,22.4,37.5
Paulding County,Georgia,13223,28.6,23.7,34.4
Peach County,Georgia,13225,33.6,27,41.5
Pickens County,Georgia,13227,27.6,21.1,34.9
Pierce County,Georgia,13229,30.6,23.5,38.4
Pike County,Georgia,13231,27,20.2,34.3
Polk County,Georgia,13233,35.1,28.3,42.7
Pulaski County,Georgia,13235,32.8,25.7,41.1
Putnam County,Georgia,13237,30.7,24.4,38.3
Quitman County,Georgia,13239,32.9,24.9,41.3
Rabun County,Georgia,13241,28.9,21.4,37.1
Randolph County,Georgia,13243,33,25.3,41.3
Richmond County,Georgia,13245,33.9,29.5,38.2
Rockdale County,Georgia,13247,38,31.8,45.4
Schley County,Georgia,13249,29.8,22.8,38
Screven County,Georgia,13251,33.6,26.2,41.9
Seminole County,Georgia,13253,30.6,23.3,38
Spalding County,Georgia,13255,31.8,25.3,39
Stephens County,Georgia,13257,30.6,24,37.8
Stewart County,Georgia,13259,34.6,27.2,42.8
Sumter County,Georgia,13261,32.4,26.1,40
Talbot County,Georgia,13263,33.4,26.5,42
Taliaferro County,Georgia,13265,31.5,23.1,40.2
Tattnall County,Georgia,13267,33.5,26.1,40.6
Taylor County,Georgia,13269,29.1,21.9,36.7
Telfair County,Georgia,13271,31.5,24.7,39.1
Terrell County,Georgia,13273,32.3,23.7,41.5
Thomas County,Georgia,13275,34.6,28.8,41
Tift County,Georgia,13277,32.4,26.5,38.2
Toombs County,Georgia,13279,34.4,27,42.1
Towns County,Georgia,13281,28.9,21.9,37.4
Treutlen County,Georgia,13283,32.9,26.2,40.8
Troup County,Georgia,13285,29.6,23.5,36.2
Turner County,Georgia,13287,32.1,24.9,39.5
Twiggs County,Georgia,13289,32.8,25.5,40.7
Union County,Georgia,13291,29.5,22.8,36.8
Upson County,Georgia,13293,34,27,41.5
Walker County,Georgia,13295,31.5,25.5,38.3
Walton County,Georgia,13297,31.7,26.1,38.4
Ware County,Georgia,13299,35.4,27.9,42.5
