Obesity; Total (Total); Adults Aged 20+ Years; Age-Adjusted Percentage; U.S. Counties; 2011
Data downloaded on 12-November-2020
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Wade Hampton Census Area,Alaska,02270,34.4,28.3,40.9
Wrangell City and Borough,Alaska,02275,29.5,22.8,36.7
Wrangell-Petersburg Census Area,Alaska,02280,No Data,No Data,No Data
Yakutat City and Borough,Alaska,02282,30.7,23.6,38.4
Yukon-Koyukuk Census Area,Alaska,02290,25.9,21.3,30.9
Apache County,Arizona,04001,31.8,28.4,35.4
Cochise County,Arizona,04003,23.6,20.1,27.6
Coconino County,Arizona,04005,23.8,21.4,26.4
Gila County,Arizona,04007,27.8,24.1,31.8
Graham County,Arizona,04009,35,30.9,39.3
Greenlee County,Arizona,04011,35.1,30.5,40
La Paz County,Arizona,04012,34.4,29.9,39
Maricopa County,Arizona,04013,22.5,21.2,23.9
Mohave County,Arizona,04015,27.3,24.2,30.6
Navajo County,Arizona,04017,31.5,27.6,35.6
Pima County,Arizona,04019,22,20,24.1
Pinal County,Arizona,04021,30.4,27.4,33.6
Santa Cruz County,Arizona,04023,20.3,16.3,25
Yavapai County,Arizona,04025,26.6,23.4,30
Yuma County,Arizona,04027,31.6,27.8,35.6
Arkansas County,Arkansas,05001,35.5,29.1,42.5
Ashley County,Arkansas,05003,36.5,29.7,43.5
Baxter County,Arkansas,05005,30.9,25.2,36.9
Benton County,Arkansas,05007,27.1,24.3,30.2
Boone County,Arkansas,05009,26.7,21.5,32.6
Bradley County,Arkansas,05011,35.1,27.4,43.1
Calhoun County,Arkansas,05013,35.7,28.2,44.1
Carroll County,Arkansas,05015,34.3,27.7,41.4
Chicot County,Arkansas,05017,39,31.9,46.3
Clark County,Arkansas,05019,32.7,26.2,39.6
Clay County,Arkansas,05021,32.6,25.5,41.2
Cleburne County,Arkansas,05023,29,22.4,36.4
Cleveland County,Arkansas,05025,35.9,28.3,43.8
Columbia County,Arkansas,05027,37.4,30.2,44.9
Conway County,Arkansas,05029,40.5,32.9,48.6
Craighead County,Arkansas,05031,34,29.1,39.7
Crawford County,Arkansas,05033,37.9,31.6,43.9
Crittenden County,Arkansas,05035,38,32.8,43.5
Cross County,Arkansas,05037,38,30.8,45.8
Dallas County,Arkansas,05039,32.9,25.5,40.7
Desha County,Arkansas,05041,36.7,29.9,43.9
Drew County,Arkansas,05043,32.1,25.1,39.5
Faulkner County,Arkansas,05045,29.7,25,34.8
Franklin County,Arkansas,05047,36,29,43.8
Fulton County,Arkansas,05049,33.1,25.8,40.8
Garland County,Arkansas,05051,31.8,27.2,36.5
Grant County,Arkansas,05053,36.1,28.5,44.3
Greene County,Arkansas,05055,34.1,27.5,41.1
Hempstead County,Arkansas,05057,39.6,32.3,46.9
Hot Spring County,Arkansas,05059,32.9,27.1,39.4
Howard County,Arkansas,05061,37.3,29.7,45.2
Independence County,Arkansas,05063,31.1,25.3,37.7
Izard County,Arkansas,05065,34.3,27.4,41.8
Jackson County,Arkansas,05067,41.5,33.6,49.5
Jefferson County,Arkansas,05069,38.7,34.2,43.3
Johnson County,Arkansas,05071,32.7,25.7,39.9
Lafayette County,Arkansas,05073,33,25.4,41
Lawrence County,Arkansas,05075,34.2,26.7,42.1
Lee County,Arkansas,05077,35.4,28.8,42.5
Lincoln County,Arkansas,05079,33.5,26.6,41.2
Little River County,Arkansas,05081,31.5,24.3,39.8
Logan County,Arkansas,05083,35.3,28.3,42.7
Lonoke County,Arkansas,05085,33.3,27.2,39.6
Madison County,Arkansas,05087,33.4,26.5,41
Marion County,Arkansas,05089,32.1,25.1,39.7
Miller County,Arkansas,05091,32.8,26.8,39.2
Mississippi County,Arkansas,05093,38.7,32.9,45
Monroe County,Arkansas,05095,36.2,28.1,45.2
Montgomery County,Arkansas,05097,31.6,24.3,39.6
Nevada County,Arkansas,05099,33.2,26,40.9
Newton County,Arkansas,05101,37.3,29.4,45.9
Ouachita County,Arkansas,05103,38.2,32.2,44.4
Perry County,Arkansas,05105,33.6,25.6,42.2
Phillips County,Arkansas,05107,40.3,34.2,46.6
Pike County,Arkansas,05109,35.8,28.3,43.7
Poinsett County,Arkansas,05111,36.1,28.4,44.1
Polk County,Arkansas,05113,33.4,27,40
Pope County,Arkansas,05115,34.9,29.5,40.5
Prairie County,Arkansas,05117,35.4,27.4,43.8
Pulaski County,Arkansas,05119,32.7,30.3,35.3
Randolph County,Arkansas,05121,36,28.6,44.9
Saline County,Arkansas,05125,31.9,27,37.1
Scott County,Arkansas,05127,31.6,24.2,39.4
Searcy County,Arkansas,05129,32.2,24.9,39.7
Sebastian County,Arkansas,05131,31,26.6,35.6
Sevier County,Arkansas,05133,38.8,32,45.9
Sharp County,Arkansas,05135,31.2,24,39.1
St. Francis County,Arkansas,05123,39.3,32.3,46.2
Stone County,Arkansas,05137,36.5,28.9,44.4
Union County,Arkansas,05139,36.5,30.7,43.2
Van Buren County,Arkansas,05141,35.7,28.8,42.8
Washington County,Arkansas,05143,29,25.7,32.1
White County,Arkansas,05145,34.1,28.9,39.7
Woodruff County,Arkansas,05147,37.3,29.4,46.1
Yell County,Arkansas,05149,34.9,28.1,42.4
Alameda County,California,06001,20.2,18.4,22
Alpine County,California,06003,22.6,16.6,29.6
Amador County,California,06005,24.8,19.2,31.1
Butte County,California,06007,24.2,20.7,28.1
Calaveras County,California,06009,23.9,18.7,29.9
Colusa County,California,06011,22,16.1,28.9
Contra Costa County,California,06013,22.2,20,24.5
Del Norte County,California,06015,25.2,19.4,32.1
El Dorado County,California,06017,20.5,17,24.3
Fresno County,California,06019,28.3,25.4,31.3
Glenn County,California,06021,25.7,19.7,32.5
Humboldt County,California,06023,25.4,21.5,29.7
Imperial County,California,06025,21.9,17,27.7
Inyo County,California,06027,22.5,16.8,29.2
Kern County,California,06029,27.7,24.7,30.8
Kings County,California,06031,23.6,18.8,28.7
Lake County,California,06033,25.9,20.9,31.9
Lassen County,California,06035,23.8,18.8,29.7
Los Angeles County,California,06037,21.1,20.1,22.2
Madera County,California,06039,27.4,22.5,32.9
Marin County,California,06041,15.3,12.6,18.2
Mariposa County,California,06043,23.7,18,30.4
Mendocino County,California,06045,23.9,19.2,28.8
Merced County,California,06047,30.9,25.8,36.3
Modoc County,California,06049,23.7,17.6,31
Mono County,California,06051,21.2,15.5,28.2
Monterey County,California,06053,21.9,18.6,25.3
Napa County,California,06055,24,19.2,29.2
Nevada County,California,06057,17.3,13.8,21.5
Orange County,California,06059,20.5,19.1,22
Placer County,California,06061,22.3,19.2,25.6
Plumas County,California,06063,24.3,18.5,30.4
Riverside County,California,06065,25.8,23.8,27.9
Sacramento County,California,06067,26.6,24.6,28.7
San Benito County,California,06069,22.9,17.6,29
San Bernardino County,California,06071,27.4,25.4,29.6
San Diego County,California,06073,22.5,21.1,23.9
San Francisco County,California,06075,15.3,13.2,17.4
San Joaquin County,California,06077,30.1,27,33.5
San Luis Obispo County,California,06079,20,16.9,23.3
San Mateo County,California,06081,20.5,18.1,23
Santa Barbara County,California,06083,19.3,16.5,22.5
Santa Clara County,California,06085,20.2,18.5,21.8
Santa Cruz County,California,06087,21.2,17.6,25
Shasta County,California,06089,27.1,23,31.3
Sierra County,California,06091,22.5,16.2,29.7
Siskiyou County,California,06093,21.1,16.4,26.6
Solano County,California,06095,26.1,22.5,30
Sonoma County,California,06097,22.1,19.3,24.9
Stanislaus County,California,06099,31.9,28.3,35.5
Sutter County,California,06101,27.4,21.8,33.1
Tehama County,California,06103,26.8,21.4,32.8
Trinity County,California,06105,24.4,18.1,31.1
Tulare County,California,06107,28.2,24.3,32.6
Tuolumne County,California,06109,22.4,17.4,27.9
Ventura County,California,06111,21,18.3,23.9
Yolo County,California,06113,21.1,17.4,25.2
Yuba County,California,06115,27.4,21.9,33.4
Adams County,Colorado,08001,24.8,23,26.6
Alamosa County,Colorado,08003,21.1,17.2,25.6
Arapahoe County,Colorado,08005,20.9,19.3,22.5
Archuleta County,Colorado,08007,16.1,12.4,20.4
Baca County,Colorado,08009,20.6,15.1,26.8
Bent County,Colorado,08011,24.2,18.6,30.9
Boulder County,Colorado,08013,14.8,12.9,16.7
Broomfield County,Colorado,08014,20,16.3,24.1
Chaffee County,Colorado,08015,17.9,14.2,21.9
Cheyenne County,Colorado,08017,25.2,19.2,31.8
Clear Creek County,Colorado,08019,16.7,12.7,21.2
Conejos County,Colorado,08021,19,14.6,23.7
Costilla County,Colorado,08023,21.4,16,28
Crowley County,Colorado,08025,23.8,17.8,30.3
Custer County,Colorado,08027,20.1,15,25.9
Delta County,Colorado,08029,22.2,18.4,26.4
Denver County,Colorado,08031,17.1,15.7,18.7
Dolores County,Colorado,08033,19.7,14.6,26.1
Douglas County,Colorado,08035,16,14.3,17.8
Eagle County,Colorado,08037,12,9.3,15.2
El Paso County,Colorado,08041,21.5,20,23.1
Elbert County,Colorado,08039,19.1,16.2,22.3
Fremont County,Colorado,08043,22.1,18.8,25.5
Garfield County,Colorado,08045,19.5,16.1,23.4
Gilpin County,Colorado,08047,18.4,13.6,23.9
Grand County,Colorado,08049,18.2,13.8,23.4
Gunnison County,Colorado,08051,15.9,12.1,20
Hinsdale County,Colorado,08053,20.8,14.9,28.1
Huerfano County,Colorado,08055,19.5,15.1,24.7
Jackson County,Colorado,08057,22,16.3,28.9
Jefferson County,Colorado,08059,19.6,18.1,21.2
Kiowa County,Colorado,08061,24,17.6,31.4
Kit Carson County,Colorado,08063,26.1,21.3,31.3
La Plata County,Colorado,08067,17.1,14.3,20.1
Lake County,Colorado,08065,19,14.6,24.4
Larimer County,Colorado,08069,19.8,17.8,21.8
Las Animas County,Colorado,08071,23.1,18.4,28.2
Lincoln County,Colorado,08073,24.3,19.4,29.6
Logan County,Colorado,08075,23.9,19.7,28.5
Mesa County,Colorado,08077,23.2,20.6,25.9
Mineral County,Colorado,08079,18.8,13.6,25.2
Moffat County,Colorado,08081,26.7,22.6,31
Montezuma County,Colorado,08083,20.7,17,24.9
Montrose County,Colorado,08085,22,18.4,25.8
Morgan County,Colorado,08087,30.1,25.7,34.9
Otero County,Colorado,08089,27.7,22.5,33.2
Ouray County,Colorado,08091,17.8,13,23.8
Park County,Colorado,08093,19.3,15.6,23.5
Phillips County,Colorado,08095,22.1,16.9,27.9
Pitkin County,Colorado,08097,13,9.8,16.8
Prowers County,Colorado,08099,26.2,21,32.1
Pueblo County,Colorado,08101,26.4,23.5,29.4
Rio Blanco County,Colorado,08103,21.9,17.7,26.5
Rio Grande County,Colorado,08105,23.4,19.1,28.5
Routt County,Colorado,08107,14.5,11.8,17.6
Saguache County,Colorado,08109,21.7,16.9,26.8
San Juan County,Colorado,08111,20.4,14.4,28.2
San Miguel County,Colorado,08113,16.1,11.8,21.4
Sedgwick County,Colorado,08115,24.4,18.3,31.7
Summit County,Colorado,08117,13.2,9.7,16.9
Teller County,Colorado,08119,15.8,12.6,19.1
Washington County,Colorado,08121,24.1,18.5,30.9
Weld County,Colorado,08123,25,22.7,27.4
Yuma County,Colorado,08125,24.2,19.1,29.7
Fairfield County,Connecticut,09001,19.3,18.2,20.4
Hartford County,Connecticut,09003,25.8,24.5,27.2
Litchfield County,Connecticut,09005,22.9,20.5,25.5
Middlesex County,Connecticut,09007,22.9,20,25.8
New Haven County,Connecticut,09009,26.6,25.3,28.1
New London County,Connecticut,09011,26,23.7,28.2
Tolland County,Connecticut,09013,23.6,20.7,26.8
Windham County,Connecticut,09015,30,26.7,33.5
Kent County,Delaware,10001,32.4,30.7,34
New Castle County,Delaware,10003,25.5,24.3,26.8
Sussex County,Delaware,10005,30.5,28.6,32.5
District Of Columbia,District of Columbia,11001,21.8,21,22.6
Alachua County,Florida,12001,24.7,21.8,27.7
Baker County,Florida,12003,36.8,33,40.8
Bay County,Florida,12005,28.5,25.3,31.9
Bradford County,Florida,12007,36,32.1,39.9
Brevard County,Florida,12009,29.3,26,32.8
Broward County,Florida,12011,24.4,21.9,27
Calhoun County,Florida,12013,37.4,33.4,41.4
Charlotte County,Florida,12015,25.1,21.2,29.1
Citrus County,Florida,12017,27.8,24.3,31.7
Clay County,Florida,12019,28.3,25,31.8
Collier County,Florida,12021,20.2,17.1,23.5
Columbia County,Florida,12023,35.9,32.3,39.6
Desoto County,Florida,12027,35.2,30.9,39.8
Dixie County,Florida,12029,36,31.8,40.3
Duval County,Florida,12031,29.1,26.4,31.9
Escambia County,Florida,12033,29.6,26.4,32.9
Flagler County,Florida,12035,27.1,23.7,30.4
Franklin County,Florida,12037,25.3,21.6,29.3
Gadsden County,Florida,12039,38.4,34.5,42.6
Gilchrist County,Florida,12041,31.4,27.1,35.4
Glades County,Florida,12043,37,32.8,41.7
Gulf County,Florida,12045,31.7,27.5,36
Hamilton County,Florida,12047,38.6,34.5,42.9
Hardee County,Florida,12049,37,32.7,41.7
Hendry County,Florida,12051,34.3,30,38.6
Hernando County,Florida,12053,30.2,26.3,34.3
Highlands County,Florida,12055,31.9,27.7,36.2
Hillsborough County,Florida,12057,25.7,23.1,28.4
Holmes County,Florida,12059,31.5,27.9,35.2
Indian River County,Florida,12061,23.7,20.2,27.4
Jackson County,Florida,12063,33.9,30.3,37.7
Jefferson County,Florida,12065,35.8,31.7,39.9
Lafayette County,Florida,12067,36.2,32.2,40.3
Lake County,Florida,12069,31.4,27.9,35
Lee County,Florida,12071,26.8,23.5,30.2
Leon County,Florida,12073,26.6,23.6,29.6
Levy County,Florida,12075,31.9,28.3,35.6
Liberty County,Florida,12077,36.5,32.5,40.8
Madison County,Florida,12079,35.7,31.8,39.8
Manatee County,Florida,12081,25.4,22,28.9
Marion County,Florida,12083,32,28.6,35.8
Martin County,Florida,12085,21.1,18,24.7
Miami-Dade County,Florida,12086,20.7,18.4,23.4
Monroe County,Florida,12087,19.3,16.2,22.7
Nassau County,Florida,12089,26.9,23.4,30.5
Okaloosa County,Florida,12091,28.7,25,32.3
Okeechobee County,Florida,12093,34,30,38.3
Orange County,Florida,12095,25.1,23,27.3
Osceola County,Florida,12097,29,25.7,32.5
Palm Beach County,Florida,12099,22.6,19.9,25.4
Pasco County,Florida,12101,28.9,25.5,32.4
Pinellas County,Florida,12103,23.8,20.8,26.9
Polk County,Florida,12105,31,27.8,34.4
Putnam County,Florida,12107,33.2,29.1,37.3
Santa Rosa County,Florida,12113,28.1,24.7,31.7
Sarasota County,Florida,12115,20.7,17.6,23.9
Seminole County,Florida,12117,24.9,21.6,28.1
St. Johns County,Florida,12109,22.7,19.7,26.2
St. Lucie County,Florida,12111,30.3,26.7,33.8
Sumter County,Florida,12119,31.2,26.5,36.4
Suwannee County,Florida,12121,31.8,28.1,35.9
Taylor County,Florida,12123,36.6,32.9,40.4
Union County,Florida,12125,37.3,33.3,41.3
Volusia County,Florida,12127,27.7,24.8,30.7
Wakulla County,Florida,12129,36.7,33.3,40.4
Walton County,Florida,12131,27.1,23.9,30.9
Washington County,Florida,12133,37.5,33.6,41.3
Appling County,Georgia,13001,34.4,27.8,41.4
Atkinson County,Georgia,13003,33.9,26.6,42.1
Bacon County,Georgia,13005,31.7,25,39.4
Baker County,Georgia,13007,31.4,23.6,39.8
Baldwin County,Georgia,13009,31.6,25.5,37.9
Banks County,Georgia,13011,27.7,20.8,35.5
Barrow County,Georgia,13013,32.6,26.4,39.1
Bartow County,Georgia,13015,31.2,25.2,37.4
Ben Hill County,Georgia,13017,34.7,28.3,41.7
Berrien County,Georgia,13019,32.1,25.8,38.7
Bibb County,Georgia,13021,28.3,23.8,33
Bleckley County,Georgia,13023,31.4,24.8,38.3
Brantley County,Georgia,13025,31.2,24.3,39.4
Brooks County,Georgia,13027,34.9,28.4,41.9
Bryan County,Georgia,13029,26.5,20.5,33.3
Bulloch County,Georgia,13031,32.5,27,38.3
Burke County,Georgia,13033,32.2,25.2,39.8
Butts County,Georgia,13035,32.2,25,40.2
Calhoun County,Georgia,13037,32.7,25.2,41.1
Camden County,Georgia,13039,31.3,25.3,37.5
Candler County,Georgia,13043,32.4,25.2,40
Carroll County,Georgia,13045,30.4,24.9,36
Catoosa County,Georgia,13047,29.9,23.9,36.3
Charlton County,Georgia,13049,32,25.2,39.7
Chatham County,Georgia,13051,27.8,24.2,31.5
Chattahoochee County,Georgia,13053,31.8,24.8,39.6
Chattooga County,Georgia,13055,34.5,27.3,42.3
Cherokee County,Georgia,13057,25.9,22,30.1
Clarke County,Georgia,13059,27.2,22.5,32.3
Clay County,Georgia,13061,32.8,25.2,40.5
Clayton County,Georgia,13063,36.9,33.7,40.2
Clinch County,Georgia,13065,32,24.6,40.2
Cobb County,Georgia,13067,22,19.5,24.7
Coffee County,Georgia,13069,32,26.3,38.1
Colquitt County,Georgia,13071,32,26.1,38.3
Columbia County,Georgia,13073,25.8,21.9,30.1
Cook County,Georgia,13075,29,22.7,35.8
Coweta County,Georgia,13077,27.5,22.6,32.9
Crawford County,Georgia,13079,30.5,23.8,37.9
Crisp County,Georgia,13081,32.9,26.3,40.5
Dade County,Georgia,13083,30.8,23.5,38.9
Dawson County,Georgia,13085,27.8,20.9,35.6
Decatur County,Georgia,13087,32.9,26.8,39.5
Dekalb County,Georgia,13089,26.2,23.8,28.7
Dodge County,Georgia,13091,32,26,38.3
Dooly County,Georgia,13093,33.1,25.9,40.6
Dougherty County,Georgia,13095,36.7,31.4,42.2
Douglas County,Georgia,13097,32.8,27.5,38.4
Early County,Georgia,13099,29.5,22.9,37
Echols County,Georgia,13101,28.8,21.5,37
Effingham County,Georgia,13103,32.4,26.4,38.9
Elbert County,Georgia,13105,33.8,27.1,41.3
Emanuel County,Georgia,13107,31.7,25,39
Evans County,Georgia,13109,35.3,27.9,43.3
Fannin County,Georgia,13111,27.5,21.4,34.7
Fayette County,Georgia,13113,26.3,22,31.1
Floyd County,Georgia,13115,27.8,22.8,33.2
Forsyth County,Georgia,13117,24.5,20.5,29
Franklin County,Georgia,13119,25.9,19.7,32.6
Fulton County,Georgia,13121,21.8,19.7,24
Gilmer County,Georgia,13123,28.4,22.2,35.7
Glascock County,Georgia,13125,29.9,22.3,38.7
Glynn County,Georgia,13127,27.5,22.6,32.8
Gordon County,Georgia,13129,28.2,22,35.1
Grady County,Georgia,13131,32.5,26.2,39.4
Greene County,Georgia,13133,30,23.1,37.7
Gwinnett County,Georgia,13135,26.7,24,29.6
Habersham County,Georgia,13137,28.7,22.7,35.6
Hall County,Georgia,13139,26,21.6,30.6
Hancock County,Georgia,13141,36.7,28.3,45.9
Haralson County,Georgia,13143,28.8,22.6,35.9
Harris County,Georgia,13145,27.8,22.1,33.9
Hart County,Georgia,13147,29.9,22.8,37.4
Heard County,Georgia,13149,28.9,21.9,36.8
Henry County,Georgia,13151,29.8,25.3,34.2
Houston County,Georgia,13153,32.1,27.4,37.2
Irwin County,Georgia,13155,30.8,23.8,38.3
Jackson County,Georgia,13157,28.1,22.7,33.8
Jasper County,Georgia,13159,28.8,22.1,36.6
Jeff Davis County,Georgia,13161,28.1,21.5,35.8
Jefferson County,Georgia,13163,37.9,30.1,46.1
Jenkins County,Georgia,13165,31.4,24.3,39.5
Johnson County,Georgia,13167,31.3,24.8,38.4
Jones County,Georgia,13169,31.2,24.3,38.9
Lamar County,Georgia,13171,34.1,26.3,42.3
Lanier County,Georgia,13173,31.6,24.7,39.2
Laurens County,Georgia,13175,34.8,30.6,39.4
Lee County,Georgia,13177,31.2,25,38.1
Liberty County,Georgia,13179,32,26.1,38.1
Lincoln County,Georgia,13181,33,25.7,40.8
Long County,Georgia,13183,29,22.4,36.4
Lowndes County,Georgia,13185,29.2,25.4,33.5
Lumpkin County,Georgia,13187,29,22.2,36.5
Macon County,Georgia,13193,33.4,26.1,41.3
Madison County,Georgia,13195,30.5,24.1,37.7
Marion County,Georgia,13197,32.2,24.9,39.3
Mcduffie County,Georgia,13189,34.5,27.5,42
Mcintosh County,Georgia,13191,30.6,23.5,38
Meriwether County,Georgia,13199,32.6,25.7,40.3
Miller County,Georgia,13201,31.6,24.5,39.7
Mitchell County,Georgia,13205,31.4,24.6,38.9
Monroe County,Georgia,13207,33.9,27.1,41.3
Montgomery County,Georgia,13209,36,28.5,43.8
Morgan County,Georgia,13211,30.6,23.8,37.6
Murray County,Georgia,13213,27.8,21.6,34.2
Muscogee County,Georgia,13215,36,32.1,40
Newton County,Georgia,13217,33.1,27.4,39.3
Oconee County,Georgia,13219,28.4,22.4,35.1
Oglethorpe County,Georgia,13221,29,22.3,36
Paulding County,Georgia,13223,26.6,21.8,31.7
Peach County,Georgia,13225,34.6,27.2,42.5
Pickens County,Georgia,13227,26.9,21.1,33
Pierce County,Georgia,13229,30.6,23.4,37.9
Pike County,Georgia,13231,30.3,22.7,38.6
Polk County,Georgia,13233,28.1,22.3,34.4
Pulaski County,Georgia,13235,31.6,24.8,38.6
Putnam County,Georgia,13237,31.6,24.9,38.8
Quitman County,Georgia,13239,31.3,24.3,39.8
Rabun County,Georgia,13241,30.6,23.4,38.8
Randolph County,Georgia,13243,36.3,27.7,45.1
Richmond County,Georgia,13245,33,29.2,37.1
Rockdale County,Georgia,13247,32.2,26.1,38.8
Schley County,Georgia,13249,29.2,22.1,37.1
Screven County,Georgia,13251,33.8,26.3,42
Seminole County,Georgia,13253,29.4,22.7,37
Spalding County,Georgia,13255,35.4,28.4,43
Stephens County,Georgia,13257,29.9,23.2,37.7
Stewart County,Georgia,13259,32.9,25.3,40.9
Sumter County,Georgia,13261,34.9,28.2,41.7
Talbot County,Georgia,13263,33.1,26,41.6
Taliaferro County,Georgia,13265,34.7,26.5,43.7
Tattnall County,Georgia,13267,34.9,27.4,42.8
Taylor County,Georgia,13269,32.3,24.9,40.4
Telfair County,Georgia,13271,29.8,23.4,36.9
Terrell County,Georgia,13273,35.1,26.7,43.7
Thomas County,Georgia,13275,30.7,25.1,36.9
Tift County,Georgia,13277,32.2,26.9,38
Toombs County,Georgia,13279,33,26.7,40.1
Towns County,Georgia,13281,27.3,20.2,35.7
Treutlen County,Georgia,13283,34,27.1,41.8
Troup County,Georgia,13285,29.5,23.4,36.1
Turner County,Georgia,13287,34.3,26.9,42.2
Twiggs County,Georgia,13289,30.7,23.3,38.6
Union County,Georgia,13291,25,18.7,31.9
Upson County,Georgia,13293,32.2,25.4,39.7
Walker County,Georgia,13295,33.2,27.5,39.3
Walton County,Georgia,13297,29.7,24.4,35.1
Ware County,Georgia,13299,34.2,28,41.2
Warren County,Georgia,13301,35.1,27.3,43.4
